time,open,high,low,close
2026-08-16 08:15:00,184.32826,184.33747,184.32657,184.33345
2026-08-16 08:30:00,184.32932,184.33758,184.27289,184.32537
2026-08-16 08:45:00,184.32407,184.33026,184.27716,184.29233
2026-08-16 09:00:00,184.32187,184.33184,184.22205,184.31898
2026-08-16 09:15:00,184.31518,184.3241,184.27029,184.30272
2026-08-16 09:30:00,184.29848,184.30899,184.29745,184.3028
2026-08-16 09:45:00,184.30072,184.30694,184.28781,184.29762
2026-08-16 10:00:00,184.29886,184.32157,184.28331,184.31769
2026-08-16 10:15:00,184.31348,184.3173,184.28137,184.31311
2026-08-16 10:30:00,184.30923,184.31745,184.28568,184.30774
2026-08-16 10:45:00,184.30497,184.31407,184.30317,184.30488
2026-08-16 11:00:00,184.30581,184.3139,184.24921,184.29955
2026-08-16 11:15:00,184.29474,184.36884,184.28279,184.32631
2026-08-16 11:30:00,184.32281,184.32486,184.28142,184.31996
2026-08-16 11:45:00,184.31666,184.32488,184.28142,184.31422
2026-08-16 12:00:00,184.31097,184.33289,184.30896,184.31641
2026-08-16 12:15:00,184.31731,184.31916,184.28328,184.31054
2026-08-16 12:30:00,184.30761,184.36245,184.30503,184.3357
2026-08-16 12:45:00,184.33197,184.33197,184.2415,184.31681
2026-08-16 13:00:00,184.31438,184.32269,184.28142,184.30756
2026-08-16 13:15:00,184.30882,184.31807,184.30685,184.31252
2026-08-16 13:30:00,184.30999,184.3183,184.28355,184.31014
2026-08-16 13:45:00,184.30608,184.31467,184.30377,184.30809
2026-08-16 14:00:00,184.30641,184.31171,184.28568,184.30213
2026-08-16 14:15:00,184.3035,184.34983,184.23899,184.27121
2026-08-16 14:30:00,184.25797,184.30265,184.25797,184.29959
2026-08-16 14:45:00,184.29512,184.31105,184.28701,184.30288
2026-08-16 15:00:00,184.30128,184.3074,184.29621,184.29721
2026-08-16 15:15:00,184.29857,184.30433,184.29006,184.30035
2026-08-16 15:30:00,184.29648,184.30513,184.28969,184.30269
2026-08-16 15:45:00,184.29864,184.30673,184.29462,184.29909
2026-08-16 16:00:00,184.29677,184.37566,184.25675,184.30723
2026-08-16 16:15:00,184.3085,184.35565,184.29742,184.32428
2026-08-16 16:30:00,184.32482,184.32514,184.2807,184.3186
2026-08-16 16:45:00,184.31483,184.32311,184.28142,184.31195
2026-08-16 17:00:00,184.30896,184.31856,184.30775,184.30949
2026-08-16 17:15:00,184.31028,184.31838,184.28355,184.30604
2026-08-16 17:30:00,184.30651,184.31485,184.30393,184.30995
2026-08-16 17:45:00,184.30664,184.34521,184.24194,184.30486
2026-08-16 18:00:00,184.30135,184.30961,184.28423,184.3015
2026-08-16 18:15:00,184.29841,184.30779,184.29687,184.29868
2026-08-16 18:30:00,184.29963,184.30656,184.28781,184.30061
2026-08-16 18:45:00,184.2979,184.30632,184.29539,184.30202
2026-08-16 19:00:00,184.29812,184.30591,184.28994,184.29903
2026-08-16 19:15:00,184.29689,184.30499,184.28994,184.29937
2026-08-16 19:30:00,184.29409,184.30405,184.2926,184.29873
2026-08-16 19:45:00,184.29594,184.3111,184.28994,184.30358
2026-08-16 20:00:00,184.29977,184.30515,184.29247,184.2966
2026-08-16 20:15:00,184.29518,184.30345,184.29256,184.29379
2026-08-16 20:30:00,184.29517,184.30346,184.29241,184.29863
2026-08-16 20:45:00,184.29517,184.30329,184.29242,184.2993
2026-08-16 21:00:00,184.29517,184.30344,184.29247,184.29702
2026-08-16 21:15:00,184.29517,184.30336,184.29245,184.29387
2026-08-16 21:30:00,184.29517,184.32301,184.2915,184.30387
2026-08-16 21:45:00,184.30477,184.30654,184.29565,184.30203
2026-08-16 22:00:00,184.29806,184.30632,184.2953,184.30059
2026-08-16 22:15:00,184.29805,184.30627,184.29534,184.297
2026-08-16 22:30:00,184.29805,184.30633,184.29533,184.29795
2026-08-16 22:45:00,184.29805,184.30613,184.29529,184.30167
2026-08-16 23:00:00,184.29805,184.30634,184.29529,184.30121
2026-08-16 23:15:00,184.29805,184.36885,184.29594,184.34545
2026-08-16 23:30:00,184.34615,184.35439,184.34341,184.34559
2026-08-16 23:45:00,184.34615,184.3544,184.34348,184.34937
2026-08-17 00:00:00,184.34615,184.36813,184.32254,184.33865
2026-08-17 00:15:00,184.33506,184.34313,184.33231,184.33494
2026-08-17 00:30:00,184.33507,184.34336,184.33234,184.33405
2026-08-17 00:45:00,184.33507,184.36276,184.30828,184.32261
2026-08-17 01:00:00,184.32007,184.47801,184.00226,184.12601
2026-08-17 01:15:00,184.12191,184.41951,183.80129,183.92513
2026-08-17 01:30:00,183.92348,183.93172,183.92082,183.92214
2026-08-17 01:45:00,183.92348,184.04969,183.43821,183.93916
2026-08-17 02:00:00,183.93529,184.56346,183.90447,184.23232
2026-08-17 02:15:00,184.22813,184.28612,183.82248,183.96318
2026-08-17 02:30:00,183.96092,184.00403,183.68529,183.73101
2026-08-17 02:45:00,183.85098,184.17574,183.85098,184.11407
2026-08-17 03:00:00,184.11009,184.54381,183.96599,184.32481
2026-08-17 03:15:00,184.31877,184.40719,184.31877,184.34307
2026-08-17 03:30:00,184.34113,184.46243,183.9269,184.30516
2026-08-17 03:45:00,184.31349,184.34773,184.31349,184.34389
2026-08-17 04:00:00,184.33973,184.34873,184.26964,184.34703
2026-08-17 04:15:00,184.34333,184.35127,184.33908,184.34624
2026-08-17 04:30:00,184.34368,184.42124,184.29364,184.31113
2026-08-17 04:45:00,184.35721,184.455,184.16911,184.3444
2026-08-17 05:00:00,184.33557,184.39841,184.2061,184.37934
2026-08-17 05:15:00,184.35421,184.47957,184.08152,184.08973
2026-08-17 05:30:00,184.08522,184.5102,183.98202,184.33298
2026-08-17 05:45:00,184.31055,184.5128,184.04026,184.09204
2026-08-17 06:00:00,184.21048,184.47459,184.07021,184.33688
2026-08-17 06:15:00,184.32096,184.34533,184.28147,184.32374
2026-08-17 06:30:00,184.29872,184.35412,184.28479,184.34216
2026-08-17 06:45:00,184.31859,184.36982,184.23878,184.27165
2026-08-17 07:00:00,184.28035,184.3802,184.24374,184.26121
2026-08-17 07:15:00,184.26357,184.36085,184.25226,184.30339
2026-08-17 07:30:00,184.30577,184.42325,184.28785,184.36179
2026-08-17 07:45:00,184.30994,184.38305,184.24334,184.32868
2026-08-17 08:00:00,184.26611,184.37925,184.26219,184.36419
2026-08-17 08:15:00,184.36575,184.37273,184.30728,184.3277
2026-08-17 08:30:00,184.3243,184.32795,184.25765,184.30517
2026-08-17 08:45:00,184.30273,184.30882,184.22641,184.25031
2026-08-17 09:00:00,184.23966,184.28493,184.20879,184.27882
2026-08-17 09:15:00,184.26728,184.31761,184.26728,184.30378
2026-08-17 09:30:00,184.29797,184.29797,184.23932,184.25418
2026-08-17 09:45:00,184.25106,184.30169,184.25028,184.29941
2026-08-17 10:00:00,184.29531,184.32391,184.25242,184.29454
2026-08-17 10:15:00,184.28727,184.29483,184.16306,184.20498
2026-08-17 10:30:00,184.19414,184.25212,184.16927,184.19101
2026-08-17 10:45:00,184.18422,184.22081,184.14713,184.17864
2026-08-17 11:00:00,184.1722,184.20684,184.13213,184.17751
2026-08-17 11:15:00,184.17159,184.21248,184.15294,184.21208
2026-08-17 11:30:00,184.208,184.27601,184.15907,184.27344
2026-08-17 11:45:00,184.26727,184.28075,184.23838,184.25007
2026-08-17 12:00:00,184.25556,184.26678,184.22012,184.22356
2026-08-17 12:15:00,184.22494,184.23368,184.13245,184.19084
2026-08-17 12:30:00,184.18537,184.21095,184.17208,184.19725
2026-08-17 12:45:00,184.19302,184.1988,184.15757,184.16018
2026-08-17 13:00:00,184.16329,184.22421,184.16329,184.20297
2026-08-17 13:15:00,184.20641,184.23796,184.19382,184.23535
2026-08-17 13:30:00,184.22845,184.28415,184.22231,184.27605
2026-08-17 13:45:00,184.27129,184.30591,184.26742,184.29933
2026-08-17 14:00:00,184.2877,184.32915,184.27723,184.31593
2026-08-17 14:15:00,184.31969,184.35538,184.30008,184.3372
2026-08-17 14:30:00,184.34075,184.36055,184.29182,184.31265
2026-08-17 14:45:00,184.30912,184.34362,184.28826,184.34013
2026-08-17 15:00:00,184.3317,184.35119,184.30779,184.31052
2026-08-17 15:15:00,184.31613,184.33238,184.26869,184.29857
2026-08-17 15:30:00,184.28915,184.31318,184.23451,184.2607
2026-08-17 15:45:00,184.25653,184.34887,184.236,184.34385
2026-08-17 16:00:00,184.3413,184.35637,184.28859,184.31985
2026-08-17 16:15:00,184.30878,184.35905,184.28905,184.35187
2026-08-17 16:30:00,184.33982,184.3678,184.30435,184.34613
2026-08-17 16:45:00,184.34264,184.37652,184.31061,184.3349
2026-08-17 17:00:00,184.33191,184.37509,184.26366,184.29534
2026-08-17 17:15:00,184.30416,184.46271,184.27816,184.45791
2026-08-17 17:30:00,184.44932,184.49421,184.41777,184.47271
2026-08-17 17:45:00,184.46888,184.54288,184.42936,184.52986
2026-08-17 18:00:00,184.52376,184.53786,184.46846,184.53584
2026-08-17 18:15:00,184.53057,184.63038,184.4982,184.61457
2026-08-17 18:30:00,184.60949,184.64725,184.54248,184.6211
2026-08-17 18:45:00,184.6049,184.63714,184.4962,184.58784
2026-08-17 19:00:00,184.57671,184.647,184.55882,184.56398
2026-08-17 19:15:00,184.57164,184.62818,184.53294,184.61944
2026-08-17 19:30:00,184.60691,184.63962,184.57474,184.58682
2026-08-17 19:45:00,184.60025,184.63509,184.56967,184.61077
2026-08-17 20:00:00,184.60507,184.60507,184.55547,184.58249
2026-08-17 20:15:00,184.57794,184.59679,184.55721,184.5754
2026-08-17 20:30:00,184.57782,184.60942,184.48306,184.496
2026-08-17 20:45:00,184.48973,184.54082,184.48973,184.51311
2026-08-17 21:00:00,184.51604,184.56836,184.49372,184.52273
2026-08-17 21:15:00,184.53535,184.56499,184.50649,184.53685
2026-08-17 21:30:00,184.54758,184.58448,184.54723,184.57328
2026-08-17 21:45:00,184.57124,184.61048,184.55547,184.60944
2026-08-17 22:00:00,184.60301,184.62041,184.5712,184.60839
2026-08-17 22:15:00,184.60175,184.64272,184.55294,184.61252
2026-08-17 22:30:00,184.60311,184.6655,184.58212,184.66082
2026-08-17 22:45:00,184.65196,184.68254,184.62353,184.68044
2026-08-17 23:00:00,184.67033,184.7296,184.66405,184.6912
2026-08-17 23:15:00,184.70277,184.72492,184.67492,184.70256
2026-08-17 23:30:00,184.69678,184.7781,184.68986,184.70357
2026-08-17 23:45:00,184.71447,184.75221,184.6598,184.66663
2026-08-18 00:00:00,184.6767,184.68823,184.63554,184.666
2026-08-18 00:15:00,184.6694,184.69814,184.57719,184.60812
2026-08-18 00:30:00,184.61562,184.63282,184.51397,184.55277
2026-08-18 00:45:00,184.54806,184.60084,184.53227,184.59208
2026-08-18 01:00:00,184.58508,184.59747,184.5554,184.58178
2026-08-18 01:15:00,184.57751,184.62065,184.5321,184.59591
2026-08-18 01:30:00,184.59746,184.63311,184.58113,184.62762
2026-08-18 01:45:00,184.61966,184.69786,184.61047,184.69043
2026-08-18 02:00:00,184.68682,184.69874,184.65185,184.66997
2026-08-18 02:15:00,184.66259,184.70689,184.65426,184.68846
2026-08-18 02:30:00,184.6941,184.73785,184.6769,184.71627
2026-08-18 02:45:00,184.72447,184.72447,184.67088,184.6879
2026-08-18 03:00:00,184.68429,184.69839,184.65683,184.66749
2026-08-18 03:15:00,184.66258,184.71033,184.65053,184.7053
2026-08-18 03:30:00,184.69473,184.73443,184.64606,184.66576
2026-08-18 03:45:00,184.66208,184.6854,184.64029,184.66336
2026-08-18 04:00:00,184.66825,184.6813,184.63899,184.65908
2026-08-18 04:15:00,184.66515,184.70862,184.64841,184.69228
2026-08-18 04:30:00,184.69399,184.70489,184.63481,184.64102
2026-08-18 04:45:00,184.64608,184.69917,184.64608,184.69638
2026-08-18 05:00:00,184.69088,184.69838,184.65443,184.67863
2026-08-18 05:15:00,184.67244,184.67798,184.60959,184.63031
2026-08-18 05:30:00,184.62772,184.63173,184.58879,184.62766
2026-08-18 05:45:00,184.62177,184.64885,184.59674,184.64506
2026-08-18 06:00:00,184.63872,184.68151,184.62798,184.67427
2026-08-18 06:15:00,184.66382,184.68308,184.63609,184.64731
2026-08-18 06:30:00,184.64373,184.66164,184.63222,184.64489
2026-08-18 06:45:00,184.65039,184.6787,184.62098,184.67183
2026-08-18 07:00:00,184.66153,184.74275,184.59878,184.60444
2026-08-18 07:15:00,184.61233,184.65886,184.5663,184.58557
2026-08-18 07:30:00,184.57475,184.61262,184.57475,184.5983
2026-08-18 07:45:00,184.59993,184.62828,184.57267,184.59302
2026-08-18 08:00:00,184.5873,184.66688,184.5811,184.65652
2026-08-18 08:15:00,184.65435,184.65765,184.58711,184.60852
2026-08-18 08:30:00,184.60375,184.62357,184.58972,184.61241
2026-08-18 08:45:00,184.60873,184.61059,184.57845,184.58258
2026-08-18 09:00:00,184.58677,184.59318,184.54806,184.58058
2026-08-18 09:15:00,184.57665,184.58567,184.56673,184.57703
2026-08-18 09:30:00,184.57327,184.58189,184.54996,184.56973
2026-08-18 09:45:00,184.56598,184.57996,184.53812,184.56078
2026-08-18 10:00:00,184.56282,184.6219,184.52497,184.61661
2026-08-18 10:15:00,184.61044,184.63151,184.59755,184.62381
2026-08-18 10:30:00,184.61948,184.71058,184.6045,184.70552
2026-08-18 10:45:00,184.69308,184.74111,184.64787,184.65624
2026-08-18 11:00:00,184.65812,184.73272,184.64987,184.68346
2026-08-18 11:15:00,184.67962,184.69495,184.63984,184.67059
2026-08-18 11:30:00,184.66245,184.6981,184.63014,184.6552
2026-08-18 11:45:00,184.65162,184.69907,184.63101,184.69436
2026-08-18 12:00:00,184.69017,184.7278,184.67463,184.68335
2026-08-18 12:15:00,184.68557,184.69057,184.61715,184.64808
2026-08-18 12:30:00,184.64452,184.65826,184.61721,184.65502
2026-08-18 12:45:00,184.64873,184.68713,184.64845,184.66116
2026-08-18 13:00:00,184.66622,184.68456,184.64154,184.67
2026-08-18 13:15:00,184.6656,184.66917,184.62033,184.65168
2026-08-18 13:30:00,184.64505,184.66534,184.62466,184.66133
2026-08-18 13:45:00,184.65008,184.6727,184.63921,184.64655
2026-08-18 14:00:00,184.65239,184.7783,184.6511,184.77496
2026-08-18 14:15:00,184.76977,184.82184,184.75242,184.81247
2026-08-18 14:30:00,184.8069,184.85906,184.80242,184.81624
2026-08-18 14:45:00,184.82309,184.85564,184.79639,184.80209
2026-08-18 15:00:00,184.81163,184.81361,184.76934,184.79461
2026-08-18 15:15:00,184.79862,184.81983,184.7655,184.79111
2026-08-18 15:30:00,184.78649,184.80691,184.77323,184.80424
2026-08-18 15:45:00,184.80021,184.81172,184.74624,184.77709
2026-08-18 16:00:00,184.77224,184.79285,184.73056,184.77006
2026-08-18 16:15:00,184.77321,184.87516,184.75244,184.83731
2026-08-18 16:30:00,184.84322,184.85642,184.78404,184.8489
2026-08-18 16:45:00,184.84533,184.86204,184.81017,184.82943
2026-08-18 17:00:00,184.82554,184.87407,184.81918,184.83092
2026-08-18 17:15:00,184.84103,184.90292,184.82734,184.89859
2026-08-18 17:30:00,184.89042,184.91759,184.88146,184.89684
